2020-04-27 17:44:20,193:log_wbc:INFO:MC 8N=1      : Mean: -21.4 Sv, Max: -22.7 Sv in Jun, Min: -19.6 Sv in Oct, El Nino: -21.5 Sv, La Nina: -20.2 Sv.
2020-04-27 17:44:20,254:log_wbc:INFO:MC 8N=2      : Mean: -21.4 Sv, Max: -22.7 Sv in Jul, Min: -19.6 Sv in Nov, El Nino: -21.8 Sv, La Nina: -20.1 Sv.
2020-04-27 17:44:20,314:log_wbc:INFO:MC 8N=3      : Mean: -21.3 Sv, Max: -22.7 Sv in Aug, Min: -19.6 Sv in Dec, El Nino: -21.9 Sv, La Nina: -19.9 Sv.
2020-04-27 17:44:20,373:log_wbc:INFO:MC 8N=4      : Mean: -21.3 Sv, Max: -22.7 Sv in Sep, Min: -19.4 Sv in Jan, El Nino: -21.7 Sv, La Nina: -19.7 Sv.
2020-04-27 17:44:49,304:log_wbc:INFO:MC 9N=0      : Mean: -19.1 Sv, Max: -20.2 Sv in Nov, Min: -17.9 Sv in Sep, El Nino: -19.8 Sv, La Nina: -17.8 Sv.
2020-04-27 17:44:49,366:log_wbc:INFO:MC 9N=1      : Mean: -19.1 Sv, Max: -20.2 Sv in Dec, Min: -17.9 Sv in Oct, El Nino: -20.2 Sv, La Nina: -17.8 Sv.
2020-04-27 17:44:49,435:log_wbc:INFO:MC 9N=2      : Mean: -19.1 Sv, Max: -20.1 Sv in Jan, Min: -17.9 Sv in Nov, El Nino: -20.4 Sv, La Nina: -17.9 Sv.
2020-04-27 17:44:49,496:log_wbc:INFO:MC 9N=3      : Mean: -19.1 Sv, Max: -20.1 Sv in Feb, Min: -17.9 Sv in Dec, El Nino: -20.4 Sv, La Nina: -17.6 Sv.
2020-04-27 17:44:49,555:log_wbc:INFO:MC 9N=4      : Mean: -19.1 Sv, Max: -20.1 Sv in Mar, Min: -17.9 Sv in Jan, El Nino: -20.2 Sv, La Nina: -17.6 Sv.
2020-04-27 17:54:25,763:log_wbc:INFO:vvo lag=0    : Mean:  6.8 Sv, Max:  9.5 Sv in Jul, Min:  5.0 Sv in Feb, El Nino:  7.6 Sv, La Nina:  5.7 Sv.
2020-04-27 17:54:25,825:log_wbc:INFO:vvo lag=1    : Mean:  6.8 Sv, Max:  9.5 Sv in Aug, Min:  5.0 Sv in Mar, El Nino:  7.5 Sv, La Nina:  5.7 Sv.
2020-04-27 17:54:25,887:log_wbc:INFO:vvo lag=2    : Mean:  6.8 Sv, Max:  9.5 Sv in Sep, Min:  5.0 Sv in Apr, El Nino:  7.6 Sv, La Nina:  5.8 Sv.
2020-04-27 17:54:25,946:log_wbc:INFO:vvo lag=3    : Mean:  6.8 Sv, Max:  9.5 Sv in Oct, Min:  5.0 Sv in May, El Nino:  7.6 Sv, La Nina:  6.0 Sv.
2020-04-27 17:54:26,005:log_wbc:INFO:vvo lag=4    : Mean:  6.7 Sv, Max:  9.5 Sv in Nov, Min:  5.0 Sv in Jun, El Nino:  7.6 Sv, La Nina:  6.2 Sv.
2020-04-27 17:54:26,067:log_wbc:INFO:vvo lag=0    : Mean: -0.3 Sv, Max: -0.7 Sv in Oct, Min:  0.1 Sv in Jul, El Nino: -0.2 Sv, La Nina: -0.4 Sv.
2020-04-27 17:54:26,127:log_wbc:INFO:vvo lag=1    : Mean: -0.3 Sv, Max: -0.7 Sv in Nov, Min:  0.1 Sv in Aug, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:54:26,187:log_wbc:INFO:vvo lag=2    : Mean: -0.3 Sv, Max: -0.7 Sv in Dec, Min:  0.1 Sv in Sep, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:54:26,246:log_wbc:INFO:vvo lag=3    : Mean: -0.3 Sv, Max: -0.7 Sv in Jan, Min:  0.1 Sv in Oct, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:54:26,304:log_wbc:INFO:vvo lag=4    : Mean: -0.3 Sv, Max: -0.7 Sv in Feb, Min:  0.1 Sv in Nov, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:54:26,363:log_wbc:INFO:vvo lag=0    : Mean:  4.6 Sv, Max:  9.9 Sv in Jul, Min:  1.5 Sv in Dec, El Nino:  3.5 Sv, La Nina:  4.7 Sv.
2020-04-27 17:54:26,421:log_wbc:INFO:vvo lag=1    : Mean:  4.6 Sv, Max:  9.9 Sv in Aug, Min:  1.5 Sv in Dec, El Nino:  3.7 Sv, La Nina:  4.8 Sv.
2020-04-27 17:54:26,484:log_wbc:INFO:vvo lag=2    : Mean:  4.7 Sv, Max:  9.9 Sv in Sep, Min:  1.5 Sv in May, El Nino:  4.1 Sv, La Nina:  5.0 Sv.
2020-04-27 17:54:26,543:log_wbc:INFO:vvo lag=3    : Mean:  4.7 Sv, Max:  9.9 Sv in Oct, Min:  1.5 Sv in Jun, El Nino:  4.4 Sv, La Nina:  5.1 Sv.
2020-04-27 17:54:26,602:log_wbc:INFO:vvo lag=4    : Mean:  4.7 Sv, Max:  9.9 Sv in Nov, Min:  1.5 Sv in Jul, El Nino:  4.6 Sv, La Nina:  5.3 Sv.
2020-04-27 17:56:53,496:log_wbc:INFO:Vitiaz: lag=0: Mean:  6.8 Sv, Max:  9.5 Sv in Jul, Min:  5.0 Sv in Feb, El Nino:  7.6 Sv, La Nina:  5.7 Sv.
2020-04-27 17:56:53,556:log_wbc:INFO:Vitiaz: lag=1: Mean:  6.8 Sv, Max:  9.5 Sv in Aug, Min:  5.0 Sv in Mar, El Nino:  7.5 Sv, La Nina:  5.7 Sv.
2020-04-27 17:56:53,617:log_wbc:INFO:Vitiaz: lag=2: Mean:  6.8 Sv, Max:  9.5 Sv in Sep, Min:  5.0 Sv in Apr, El Nino:  7.6 Sv, La Nina:  5.8 Sv.
2020-04-27 17:56:53,677:log_wbc:INFO:Vitiaz: lag=3: Mean:  6.8 Sv, Max:  9.5 Sv in Oct, Min:  5.0 Sv in May, El Nino:  7.6 Sv, La Nina:  6.0 Sv.
2020-04-27 17:56:53,740:log_wbc:INFO:Vitiaz: lag=4: Mean:  6.7 Sv, Max:  9.5 Sv in Nov, Min:  5.0 Sv in Jun, El Nino:  7.6 Sv, La Nina:  6.2 Sv.
2020-04-27 17:56:53,802:log_wbc:INFO:St. George: lag=0: Mean: -0.3 Sv, Max: -0.7 Sv in Oct, Min:  0.1 Sv in Jul, El Nino: -0.2 Sv, La Nina: -0.4 Sv.
2020-04-27 17:56:53,863:log_wbc:INFO:St. George: lag=1: Mean: -0.3 Sv, Max: -0.7 Sv in Nov, Min:  0.1 Sv in Aug, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:56:53,924:log_wbc:INFO:St. George: lag=2: Mean: -0.3 Sv, Max: -0.7 Sv in Dec, Min:  0.1 Sv in Sep, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:56:53,983:log_wbc:INFO:St. George: lag=3: Mean: -0.3 Sv, Max: -0.7 Sv in Jan, Min:  0.1 Sv in Oct, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:56:54,041:log_wbc:INFO:St. George: lag=4: Mean: -0.3 Sv, Max: -0.7 Sv in Feb, Min:  0.1 Sv in Nov, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
2020-04-27 17:56:54,100:log_wbc:INFO:Solomon: lag=0: Mean:  4.6 Sv, Max:  9.9 Sv in Jul, Min:  1.5 Sv in Dec, El Nino:  3.5 Sv, La Nina:  4.7 Sv.
2020-04-27 17:56:54,160:log_wbc:INFO:Solomon: lag=1: Mean:  4.6 Sv, Max:  9.9 Sv in Aug, Min:  1.5 Sv in Dec, El Nino:  3.7 Sv, La Nina:  4.8 Sv.
2020-04-27 17:56:54,218:log_wbc:INFO:Solomon: lag=2: Mean:  4.7 Sv, Max:  9.9 Sv in Sep, Min:  1.5 Sv in May, El Nino:  4.1 Sv, La Nina:  5.0 Sv.
2020-04-27 17:56:54,276:log_wbc:INFO:Solomon: lag=3: Mean:  4.7 Sv, Max:  9.9 Sv in Oct, Min:  1.5 Sv in Jun, El Nino:  4.4 Sv, La Nina:  5.1 Sv.
2020-04-27 17:56:54,334:log_wbc:INFO:Solomon: lag=4: Mean:  4.7 Sv, Max:  9.9 Sv in Nov, Min:  1.5 Sv in Jul, El Nino:  4.6 Sv, La Nina:  5.3 Sv.
2020-04-27 17:58:10,352:log_wbc:INFO:Vitiaz: lag=0: Mean:  6.8 Sv, Max:  9.5 Sv in Jul, Min:  5.0 Sv in Feb, El Nino:  7.6 Sv, La Nina:  5.7 Sv.
2020-04-27 17:58:10,414:log_wbc:INFO:Vitiaz: lag=1: Mean:  6.8 Sv, Max:  9.5 Sv in Aug, Min:  5.0 Sv in Mar, El Nino:  7.5 Sv, La Nina:  5.7 Sv.
2020-04-27 17:58:10,475:log_wbc:INFO:Vitiaz: lag=2: Mean:  6.8 Sv, Max:  9.5 Sv in Sep, Min:  5.0 Sv in Apr, El Nino:  7.6 Sv, La Nina:  5.8 Sv.
2020-04-27 17:58:10,534:log_wbc:INFO:Vitiaz: lag=3: Mean:  6.8 Sv, Max:  9.5 Sv in Oct, Min:  5.0 Sv in May, El Nino:  7.6 Sv, La Nina:  6.0 Sv.
2020-04-27 17:58:10,596:log_wbc:INFO:Vitiaz: lag=4: Mean:  6.7 Sv, Max:  9.5 Sv in Nov, Min:  5.0 Sv in Jun, El Nino:  7.6 Sv, La Nina:  6.2 Sv.
2020-04-27 17:58:10,659:log_wbc:INFO:St. George: lag=0: Mean: -0.3 Sv, Max: -0.7 Sv in Oct, Min:  0.1 Sv in Jul, El Nino: -0.2 Sv, La Nina: -0.4 Sv.
2020-04-27 17:58:10,720:log_wbc:INFO:St. George: lag=1: Mean: -0.3 Sv, Max: -0.7 Sv in Nov, Min:  0.1 Sv in Aug, El Nino: -0.1 Sv, La Nina: -0.4 Sv.
